Processo|NumeroInscricao|DtInicio|DtFim
1711290028957011|33041260083000|01012018|
1711290028959011|33041260083787|01012018|
1711290028960011|33041260084406|01012018|
1711290028961011|33041260085054|01012018|
1711280028962011|79379491009059|01012018|
1711290028963011|33041260085216|01012018|
1711290028964011|33041260085488|01012018|
1711280028965011|79379491009210|01012018|
1711290028966011|33041260085569|01012018|
1711290028967011|33041260086964|01012018|
1711290028968011|33041260157225|01012018|
1711280028969011|79379491009997|01012018|
1711290028970011|33041260088070|01012018|
1711290028971011|33041260088150|01012018|
1711290028972011|33041260088746|01012018|
1711290028973011|33041260088908|01012018|
1711290028974011|33041260089718|01012018|
1711290028975011|33041260092263|01012018|
1711290028976011|33041260093154|01012018|
1711290028977011|33041260094711|01012018|
1711290028978011|33041260094479|01012018|
1711290028979011|33041260095017|01012018|
1711290028980011|33041260095360|01012018|
1711290028981011|33041260095602|01012018|
1711290028982011|33041260096846|01012018|
1711290028983011|33041260097656|01012018|
1711290028984011|33041260098628|01012018|
1711290028985011|33041260099195|01012018|
1711290028986011|33041260100622|01012018|
1711290028987011|33041260100703|01012018|
1711290028988011|33041260102676|01012018|
1711290028989011|33041260105934|01012018|
1711290028990011|33041260106744|01012018|
1711290028991011|33041260107716|01012018|
1711290028992011|33041260108607|01012018|
1711290028993011|33041260109689|01012018|
1711290028994011|33041260110008|01012018|
1711290028995011|33041260110938|01012018|
1711290028996011|33041260111314|01012018|
1711290028997011|33041260113104|01012018|
1711290028998011|33041260116979|01012018|
1711290028999011|33041260117002|01012018|
1711290029000011|33041260119560|01012018|
1711290029001011|33041260122197|01012018|
1711290029002011|33041260125374|01012018|
1711290029003011|33041260125536|01012018|
1711290029004011|33041260125889|01012018|
1711290029005011|33041260126265|01012018|
1711290029006011|33041260127822|01012018|
1711290029007011|33041260140098|01012018|
1711290029008011|33041260155524|01012018|
1711290029009011|33041260117193|01012018|
1711290029010011|33041260128632|01012018|
1711300029011011|67313221004773|01012018|
1711290029012011|33041260130025|01012018|
1711290029013011|33041260130530|01012018|
1711290029014011|33041260133555|01012018|
1711290029015011|33041260134284|01012018|
1711290029016011|33041260135680|01012018|
1711290029017011|33041260142627|01012018|
1711290029018011|33041260142970|01012018|
1711290029019011|33041260146371|01012018|
1711300029020011|67313221002800|01012018|
1711290029021011|33041260146533|01012018|
1711300029022011|67313221004692|01012018|
1711300029023011|67313221007799|01012018|
1711300029024011|67313221006393|01012018|
1711300029025011|67313221007365|01012018|
1711290029026011|67313221008094|01012018|
1711300029027011|67313221006806|01012018|
1711300029028011|67313221007101|01012018|
1711300029029011|67313221007870|01012018|
1711300029030011|67313221005311|01012018|
1711270029031011|78640497000108|01012018|
1711270029032011|78640497000280|01012018|
1711300029033011|05808792000149|01012018|
1711300029034011|05808792001110|01012018|
1711300029035011|05808792002869|01012018|
1711270029036011|00428307000198|01012018|
1711290026608021|05808792006503|01012018|
1711300029037011|05808792006694|01012018|
1711300029038011|05808792008719|01012018|
1711300029039011|05808792012740|01012018|
1711290029040011|00428307000279|01012018|
1711280026004021|38733648002789|01012018|
1711300029041011|38733648003831|01012018|
1711290029042011|56228356003238|01012018|
1711290029043011|56228356004048|01012018|
1711300029044011|38733648005028|01012018|
1711290029045011|56228356004552|01012018|
1711290029046011|56228356005877|01012018|
1711290029047011|56228356007306|01012018|
1711290028170021|73939449000193|01012018|
1711290029048011|56228356008388|01012018|
1711290029049011|56228356010013|01012018|
1711290029050011|56228356010285|01012018|
1711290029051011|56228356010447|01012018|
1711300029052011|07794623001102|01012018|
1711300029054011|73939449000940|01012018|
1711290029053011|56228356011095|01012018|
1711290029055011|56228356014272|01012018|
1711300029057011|07794623001951|01012018|
1711290029058011|03134910000236|01012018|
1711300029060011|07794623002923|01012018|
1711300029061011|73939449001408|01012018|
1711300029062011|07794623004039|01012018|
1711300029063011|14793478001445|01012018|
1711290029064011|00428307000350|01012018|
1711300029065011|14793478001526|01012018|
1711290026610021|33005265000131|01012018|
1711300029066011|33005265000565|01012018|
1711090029067011|05978165000156|01012018|
1711300029068011|33005265000212|01012018|
1711300029069011|29435005002687|01012018|
1711150029070011|21551379000106|01012018|
1711300029071011|29435005003497|01012018|
1711300029059021|14793478001283|01012018|
1711070029072011|19056055000141|01012018|
1711300029056021|14793478000554|01012018|
1711300029073011|29435005004540|01012018|
1711290029075011|90312133000196|01012018|
1711300029074021|04492733000141|01012018|
1711300029076011|29435005004620|01012018|
1711300029078011|29435005005198|01012018|
1711300029079011|45242914016010|01012018|
1711060029077011|10859014000119|01012018|
1711300029080011|29435005005279|01012018|
1711130029081011|00242640000612|01012018|
1711300029082011|45242914016362|01012018|
1711300029083011|29435005005350|01012018|
1711060029084011|10853830000115|01012018|
1711300029085011|29435005005600|01012018|
1711300029086011|02959800000160|01012018|
1711290027149021|02145908000119|01012018|
1711300029087011|29435005005783|01012018|
1711300029089011|45242914016958|01012018|
1711010029090011|57634677000107|01012018|
1711060029088011|85386381000141|01012018|
1711290027246021|76812379000104|01012018|
1711300029091011|03062543000121|01012018|
1711300029093011|29435005006160|01012018|
1711060029092011|05014452000146|01012018|
1711270029095011|19992962000100|01012018|
1711300029096011|45242914017091|01012018|
1711300029097011|29435005007212|01012018|
1711160024051091|08402943001477|01012018|
1711060029098011|11017341000196|01012018|
1711200029099011|28039121000166|01012018|
1711300029100011|29435005007484|01012018|
1711270029102011|21204414000102|01012018|
1711300029104011|45242914017253|01012018|
1711060029101011|10852997000161|01012018|
1711300029105011|29435005008022|01012018|
1711290029103011|00428307000511|01012018|
1711290028715021|23637697006738|01012018|
1711280029106011|10970887003209|01012018|
1711270029107011|02558157000162|01012018|
1711300029108011|45242914017415|01012018|
1711280029109011|10970887003381|01012018|
1711300029110011|57634677000280|01012018|
1711280029111011|10970887003705|01012018|
1711280029112011|10970887004191|01012018|
1711280029113011|10970887004272|01012018|
1711280029114011|10970887004434|01012018|
1711280029115011|10970887004515|01012018|
1711290029116011|02558157001720|01012018|
1711300029117011|39086160000130|01012018|
1711280029118011|10970887005082|01012018|
1711280029119011|10970887005244|01012018|
1711280029120011|10970887005325|01012018|
1711300029121011|06767974000181|01012018|
1711280029122011|10970887005759|01012018|
1711070023574021|81048837000102|01012018|
1711300029123011|18886577000108|01012018|
1711290029125011|02875301000194|01012018|
1711270029126011|02558157002459|01012018|
1711280029127011|10970887005830|01012018|
1711280029128011|10970887005910|01012018|
1711290029124011|00428307000600|01012018|
1711280029129011|10970887006135|01012018|
1711270029130011|02558157002610|01012018|
1711280029131011|10970887006305|01012018|
1711290029132011|07939296000150|01012018|
1711280029133011|10970887009401|01012018|
1711280029134011|10970887008260|01012018|
1711280029135011|10970887007964|01012018|
1711290029136011|02558157007337|01012018|
1711280029137011|10970887007700|01012018|
1711280029139011|10970887007379|01012018|
1711060029138011|11123628000109|01012018|
1711010029140011|45301264000113|01012018|
1711250025209031|07073027000153|01012018|
1711290029141011|02558157007922|01012018|
1711290029142011|02558157008902|01012018|
1711300029143011|34058123000103|01012018|
1711270029144011|02558157017642|01012018|
1711290029145011|00428307000783|01012018|
1711270029146011|12927343000185|01012018|
1711300029147011|39488093000695|01012018|
1711300029148011|01851716000165|01012018|
1711300029149011|02558157026129|01012018|
1711300029150011|01851716001722|01012018|
1711290029151011|89822530000129|01012018|
1711270025478021|05913862000129|01012018|
1711290029152011|90312133000439|01012018|
1711300029153011|45242914018659|01012018|
1711300029154011|51722957000506|01012018|
1711290029155011|90312133000781|01012018|
1711300029156011|60409075000667|01012018|
1711300029157011|62695036003703|01012018|
1711300029159011|51722957001669|01012018|
1711290029160011|90312133001087|01012018|
1711290029158011|00428307000864|01012018|
1711300029161011|51722957010226|01012018|
1711070029162011|71586952000187|01012018|
1711290029163011|90312133001168|01012018|
1711300029164011|60409075001558|01012018|
1711300029165011|01599436000101|01012018|
1711300029166011|45242914019388|01012018|
1711290029167011|90312133001320|01012018|
1711270029168011|49930514165649|01012018|
1711270029169011|49930514060464|01012018|
1711290029171011|90312133001400|01012018|
1711070029172011|45931904000179|01012018|
1711270029170011|02070626000108|01012018|
1711300029174011|60409075002953|01012018|
1711270029173011|49930514060545|01012018|
1711300029175011|45242914019540|01012018|
1711270029176011|49930514163514|01012018|
1711300029178011|51722957012512|01012018|
1711270029179011|49930514161651|01012018|
1711270029180011|49930514066667|01012018|
1711270029177011|05416618000150|01012018|
1711270029181011|08160936000191|01012018|
1711270029182011|49930514159401|01012018|
1711300029184011|60409075006002|01012018|
1711100029185011|61088894002402|01012018|
1711300029186011|51722957013160|01012018|
1711270029187011|49930514066748|01012018|
1711270029188011|49930514155929|01012018|
1711300029189011|06013760000110|01012018|
1711270029183011|05416618000401|01012018|
1711270029190011|05416618000584|01012018|
1711270029193011|49930514068015|01012018|
1711270029194011|49930514155848|01012018|
1711300029191011|62695036004858|01012018|
1711300029195011|60409075007831|01012018|
1711270029192011|05416618000665|01012018|
1711300029196011|45242914019892|01012018|
1711270029198011|49930514068872|01012018|
1711300029199011|51722957014302|01012018|
1711270029197011|05416618000746|01012018|
1711300029200011|51722957014728|01012018|
1711270029203011|49930514155767|01012018|
1711270029202011|49930514000135|01012018|
1711300029204011|60409075010034|01012018|
1711300029206011|45242914020556|01012018|
1711270029207011|49930514072209|01012018|
1711270029205011|49930514000488|01012018|
1711300029208011|44269579000168|01012018|
1711270029209011|49930514151427|01012018|
1711270029210011|49930514000801|01012018|
1711270029211011|49930514074767|01012018|
1711300029213011|60409075010204|01012018|
1711270029214011|49930514145702|01012018|
1711300029215011|44269579000320|01012018|
1711290029212011|00428307001160|01012018|
1711270029217011|49930514076115|01012018|
1711270029218011|49930514144560|01012018|
1711300029219011|44269579000591|01012018|
1711270029216011|49930514002693|01012018|
1711010029220011|01586633000196|01012018|
1711270029222011|49930514079726|01012018|
1711270029223011|49930514144218|01012018|
1711270029224011|49930514005790|01012018|
1711270029226011|49930514142436|01012018|
1711270029227011|49930514084215|01012018|
1711200027466021|60746948016973|01012018|
1711270029228011|49930514025472|01012018|
1711300029225011|75528208000187|01012018|
1711270029229011|49930514142355|01012018|
1711300029230011|60409075010700|01012018|
1711270029231011|49930514090703|01012018|
1711270029235011|49930514142274|01012018|
1711270029232011|49930514027173|01012018|
1711300029233011|75528208000691|01012018|
1711290029234011|00428307001240|01012018|
1711270029237011|49930514096655|01012018|
1711270029238011|49930514141200|01012018|
1711270029236011|49930514027335|01012018|
1711270029239011|49930514097546|01012018|
1711270029240011|49930514141111|01012018|
1711300029242011|73728883000124|01012018|
1711270029243011|49930514140573|01012018|
1711290029244011|16941524000117|01012018|
1711270029241011|49930514028145|01012018|
1711170029245011|60329174000124|01012018|
1711270029247011|49930514100431|01012018|
1711270029248011|49930514140069|01012018|
1711300029249011|45242914021285|01012018|
1711270029246011|49930514031448|01012018|
1711290029250011|02373383000250|01012018|
1711200026809031|60746948028475|01012018|
1711270029252011|02558157029225|01012018|
1711270029253011|49930514100784|01012018|
1711270029254011|49930514139800|01012018|
1711270029251011|49930514034382|01012018|
1711270029255011|49930514035435|01012018|
1711270029256011|49930514139133|01012018|
1711270029257011|49930514101918|01012018|
1711300029258011|08945525000292|01012018|
1711300029259011|01870826000174|01012018|
1711290029260011|02558157033508|01012018|
1711270029261011|49930514139052|01012018|
1711300029262011|60409075011197|01012018|
1711270029264011|49930514104186|01012018|
1711270029265011|49930514137866|01012018|
1711200027481021|60746948046880|01012018|
1711270029263011|49930514036407|01012018|
1711300029266011|02762121000953|01012018|
1711270029268011|49930514136207|01012018|
1711270029269011|49930514105662|01012018|
1711300029270011|60409075011430|01012018|
1711270029271011|49930514136118|01012018|
1711270029267011|49930514040005|01012018|
1711270029273011|49930514106120|01012018|
1711270029274011|49930514135308|01012018|
1711270029272011|49930514040358|01012018|
1711270029275011|49930514135065|01012018|
1711270029276011|49930514109226|01012018|
1711270029278011|49930514109498|01012018|
1711270029277011|49930514042806|01012018|
1711270029279011|49930514132716|01012018|
1711300029280011|45242914022761|01012018|
1711010029281011|50583954000142|01012018|
1711270029282011|49930514113924|01012018|
1711270029284011|49930514130500|01012018|
1711270029285011|02558157035209|01012018|
1711270029286011|49930514129766|01012018|
1711270029283011|49930514046712|01012018|
1711270029288011|49930514117407|01012018|
1711270029289011|49930514127127|01012018|
1711270029287011|49930514052011|01012018|
1711290029292011|02558157035381|01012018|
1711270029293011|49930514120386|01012018|
1711300029295011|86375656000104|01012018|
1711290029290011|50564053000880|01012018|
1711270029291011|49930514054146|01012018|
1711300029294011|52645009001125|01012018|
1711270029297011|49930514121358|01012018|
1711270029298011|49930514055541|01012018|
1711300029296011|52645009001206|01012018|
1711270029299011|02558157038135|01012018|
1711270029300011|49930514123563|01012018|
1711300029301011|60409075012088|01012018|
1711270029302011|49930514123644|01012018|
1711300029304011|25566035000113|01012018|
1711060029305011|03130750000257|01012018|
1711270029303011|49930514055703|01012018|
1711270029306011|49930514126317|01012018|
1711280029308011|08563347000154|01012018|
1711270029307011|49930514059296|01012018|
1711250028121021|42591651025308|01012018|
1711300029310011|60409075012835|01012018|
1711270029309011|49930514060200|01012018|
1711240029311011|03130750000338|01012018|
1711300029312011|45242914024110|01012018|
1711300029313011|85070068000280|01012018|
1711300029314011|90314758000197|01012018|
1711300029315011|77816247000105|01012018|
1711300029317011|60409075013483|01012018|
1711290029318011|02558157039530|01012018|
1711220029319011|47959697000196|01012018|
1711300029316011|90285958000169|01012018|
1711300029320011|35029057000602|01012018|
1711300029321011|47985577000163|01012018|
1711300029322011|60409075014617|01012018|
1711300029323011|22544134000106|01012018|
1711290029324011|89716583000165|01012018|
1711290029325011|02558157041780|01012018|
1711300029326011|03359885000108|01012018|
1711200029327011|47080619001199|01012018|
1711300029328011|04714248000175|01012018|
1711300029329011|07277010000118|01012018|
1711290029330011|02558157049412|01012018|
1711300029332011|11031202000117|01012018|
1711280027461031|60860087000107|01012018|
1711300029333011|45242914024624|01012018|
1711290029334011|02558157054173|01012018|
1711220029335011|47959697000358|01012018|
1711230029336011|59104422000150|01012018|
1711300029338011|40432544004487|01012018|
1711210029339011|46242004000268|01012018|
1711290029340011|02558157054254|01012018|
1711300029337021|00009062000164|01012018|
1711260029342011|47959697000781|01012018|
1711300029343011|40432544006269|01012018|
1711290029344011|62691043000622|01012018|
1711220029345011|47959697000862|01012018|
1711300029347011|40432544008121|01012018|
1711300029341021|00973749000115|01012018|
1711300029348011|62691043001947|01012018|
1711300029349011|40432544008989|01012018|
1711070029350011|15120066000516|01012018|
1711300029351011|45242914026082|01012018|
1711220029352011|47959697001320|01012018|
1711230029353011|59104422004147|01012018|
1711200027427021|60746948055952|01012018|
1711300029354011|40432544009446|01012018|
1711300029331021|40432544000147|01012018|
1711220029355011|47959697001400|01012018|
1711300029356011|60860087015040|01012018|
1711290029357011|59104422004651|01012018|
1711300029358011|45242914026406|01012018|
1711300029359011|60860087015392|01012018|
1711290029360011|11596442001050|01012018|
1711220029362011|47959697001753|01012018|
1711280029364011|01371416000189|01012018|
1711300029365011|60860087015635|01012018|
1711290029366011|59104422009882|01012018|
1711300029367011|13344030000167|01012018|
1711290029363011|50937564000638|01012018|
1711300029368011|60860087015988|01012018|
1711300029370011|14223378000240|01012018|
1711230029371011|59104422010384|01012018|
1711300029372011|60860087016100|01012018|
1711300029373011|40432544010100|01012018|
1711270025901021|04054907000194|01012018|
1711300029374011|60860087016364|01012018|
1711270029376011|60409075014889|01012018|
1711290029377011|11596442001807|01012018|
1711060029378011|03889255000226|01012018|
1711300029380011|50290329004876|01012018|
1711290029379011|50937564000123|01012018|
1711080029381011|01062529000100|01012018|
1711290029382011|75609123004978|01012018|
1711200028109021|60746948107774|01012018|
1711270029383011|01466091001432|01012018|
1711300029384011|85070068002577|01012018|
1711220029386011|47959697002725|01012018|
1711210029375021|04547098000152|01012018|
1711300029387011|78663945000180|01012018|
1711300029388011|50290329008006|01012018|
1711300029385021|40432544010290|01012018|
1711300029389011|60409075015346|01012018|
1711300029390011|50290329007387|01012018|
1711300029391011|40432544010371|01012018|
1711300029392011|04794681000168|01012018|
1711290029393011|11596442002960|01012018|
1711300029394011|50290329000960|01012018|
1711300029395011|85070068003204|01012018|
1711200028126031|60746948120010|01012018|
1711270029396011|47959697002644|01012018|
1711300029397011|06698248000154|01012018|
1711290029398011|01836843000276|01012018|
1711300029400011|60409075030574|01012018|
1711200028136021|60746948182555|01012018|
1711300029402011|75609123006750|01012018|
1711300029403011|40432544014288|01012018|
1711170029401011|32485369000128|01012018|
1711300029404011|60409075031627|01012018|
1711270029405011|47959697003020|01012018|
1711290029407011|11596442003427|01012018|
1711300029409011|40432544015250|01012018|
1711290029410011|02558157034148|01012018|
1711300029406011|18920557000106|01012018|
1711240029411011|20605424000197|01012018|
1711300029412011|40432544015411|01012018|
1711300029413011|05454403000124|01012018|
1711300029414011|60409075043633|01012018|
1711200028145021|60746948197234|01012018|
1711300029415011|18938887000129|01012018|
1711300029416011|75829507000151|01012018|
1711300029417011|75609123007217|01012018|
1711290029418011|11596442003508|01012018|
1711300029420011|60409075044605|01012018|
1711300029421011|40432544020253|01012018|
1711300029422011|01192333000203|01012018|
1711290029423011|04014081000130|01012018|
1711300029424011|95211629000197|01012018|
1711300029425011|40432544022540|01012018|
1711280026277021|03636036000154|01012018|
1711300029426011|85070068003387|01012018|
1711300029428011|01192333000980|01012018|
1711300029094021|02558157046740|01012018|
1711290029427011|04014081000210|01012018|
1711300029430011|62092754000176|01012018|
1711300029431011|40432544023350|01012018|
1711270028701021|10934008000189|01012018|
1711300029435011|62092754000842|01012018|
1711300029436011|85070068003549|01012018|
1711270029369031|47959697002563|01012018|
1711290029434021|04014081000563|01012018|
1711300029438011|09285874000107|01012018|
1711300029440011|29506474003964|01012018|
1711030029441011|49372576000179|01012018|
1711200029442011|10013974000163|01012018|
1711100023720031|16624611009873|01012018|
1711290029439011|04014081000806|01012018|
1711300029444011|85070068003700|01012018|
1711290029443011|04014081001373|01012018|
1711300029447011|00676486000182|01012018|
1711060029446011|61064911000177|01012018|
1711300029449011|91088328000167|01012018|
1711100023714041|16624611001899|01012018|
1711300029450011|85070068001171|01012018|
1711300029451011|01192333001366|01012018|
1711300029453011|92232081000505|01012018|
1711290029452011|05423963000979|01012018|
1711100023724031|16624611025305|01012018|
1711100023711031|16624611000140|01012018|
1711060029454011|61064911001904|01012018|
1711300029456011|92232081000173|01012018|
1711300029457011|01974675000102|01012018|
1711100023712041|16624611000493|01012018|
1711290029455011|05423963002670|01012018|
1711100023713031|16624611001031|01012018|
1711300029460011|07414643000120|01012018|
1711290029462011|81672099000170|01012018|
1711100023715031|16624611002607|01012018|
1711300029464011|87834883000113|01012018|
1711060029465011|82638644000174|01012018|
1711290029461011|05423963015224|01012018|
1711300029463011|04838649000307|01012018|
1711100023717031|16624611009288|01012018|
1711290029466011|05423963025700|01012018|
1711220027298021|54625819002893|01012018|
1711100023722031|16624611011002|01012018|
1711290029467011|60860087001251|01012018|
1711300029468011|89720817000148|01012018|
1711300029469011|88887021000111|01012018|
1711100023723031|16624611012238|01012018|
1711290029470011|75284224000171|01012018|
1711300029471011|60860087019975|01012018|
1711100023725031|16624611031968|01012018|
1711300029473011|18229784000432|01012018|
1711100023726021|16624611034398|01012018|
1711290029472011|07953678004397|01012018|
1711290027532031|54625819002621|01012018|
1711100023727031|16624611035360|01012018|
1711290029474011|07953678006098|01012018|
1711270029475011|02180624000163|01012018|
1711290029476011|07953678012900|01012018|
1711290029479011|11596442003699|01012018|
1711300029480011|04683393000136|01012018|
1711300029477011|03886643000172|01012018|
1711290029478011|07953678033656|01012018|
1711290029481011|08596854000194|01012018|
1711290029482011|08596854000437|01012018|
1711290026685021|03777341003777|01012018|
1711290029483011|08596854000518|01012018|
1711290029485011|11596442004237|01012018|
1711270029486011|01848003000142|01012018|
1711290029484011|08596854000780|01012018|
1711290029488011|08596854002561|01012018|
1711300029489011|00894851000125|01012018|
1711290029487011|08596854001166|01012018|
1711290029491011|11596442004741|01012018|
1711290029490011|69699742000153|01012018|
1711290026695021|03777341004668|01012018|
1711290029492011|69699742000404|01012018|
1711300029494011|40432544023945|01012018|
1711290029493011|69699742000587|01012018|
1711300029496011|60860087017093|01012018|
1711290029495011|69699742000668|01012018|
1711300029500011|78958717000308|01012018|
1711290029497011|69699742000820|01012018|
1711290029502011|11596442005470|01012018|
1711290027663021|03777341006954|01012018|
1711290029498011|92807254000134|01012018|
1711290029499011|58069360001444|01012018|
1711300029503011|40432544026537|01012018|
1711290029501011|69699742001044|01012018|
1711300029504011|29506474001678|01012018|
1711290029505011|69699742001125|01012018|
1711290027548021|17214149000176|01012018|
1711290029506011|69699742001206|01012018|
1711300029507011|11596442005713|01012018|
1711300029508011|40432544027347|01012018|
1711280029509011|13892216000231|01012018|
1711290029510011|02529577000110|01012018|
1711300029511011|40432544028157|01012018|
1711300029513011|40432544032189|01012018|
1711290029512011|69699742002369|01012018|
1711280029515011|13928488000163|01012018|
1711290029514011|69699742002105|01012018|
1711300029516011|40432544032936|01012018|
1711300029517011|75315333011143|01012018|
1711290029518011|00500618000110|01012018|
1711300029520011|40432544039434|01012018|
1711220029519011|01115200000152|01012018|
1711290028357021|07514434000310|01012018|
1711290029522011|11596442006019|01012018|
1711280028649021|74235979000113|01012018|
1711300029524011|40432544040289|01012018|
1711290029523011|69699742001982|01012018|
1711300029525011|01930685000138|01012018|
1711290029526011|69699742001630|01012018|
1711030029527011|47080619003302|01012018|
1711290029528011|07005330000119|01012018|
1711290029529011|15667971000167|01012018|
1711290029530011|33000118014714|01012018|
1711300029532011|94479532000105|01012018|
1711300029533011|40432544047704|01012018|
1711300029536011|12353134000175|01012018|
1711290029534011|33000118000500|01012018|
1711290029537011|14833664000146|01012018|
1711290029535011|33000118000926|01012018|
1711290029538011|33000118001060|01012018|
1711290029539011|33000118001493|01012018|
1711300029540011|40432544054077|01012018|
1711300029542011|40432544054662|01012018|
1711300029543011|02460988000105|01012018|
1711290027830021|75315333011305|01012018|
1711290029544011|07689513000109|01012018|
1711300029547011|40432544055804|01012018|
1711300029548011|73939449001327|01012018|
1711290029549011|15890809000960|01012018|
1711300029551011|60509239000113|01012018|
1711300029553011|02914460015425|01012018|
1711300029552011|75315333011577|01012018|
1711300029555011|40432544056959|01012018|
1711170026619041|75315333003124|01012018|
1711290029554011|76535764000224|01012018|
1711290029556011|76535764032428|01012018|
1711280029559011|17262213021604|01012018|
1711290029561011|76535764032851|01012018|
1711300029557011|10472968000255|01012018|
1711290029558011|76535764032690|01012018|
1711300029562011|40432544057688|01012018|
1711300029564011|78958717003404|01012018|
1711300029565011|11596442004660|01012018|
1711130029567011|68528017000150|01012018|
1711300029569011|23314594000100|01012018|
1711240028789021|17262213024379|01012018|
1711290029563011|76535764032932|01012018|
1711290028160031|75315333011739|01012018|
1711300029566011|10472968000506|01012018|
1711300029570011|02914460016073|01012018|
1711290029568011|76535764033238|01012018|
1711300029571011|40432544058064|01012018|
1711270029419021|17262213008179|01012018|
1711300029574011|02914460018360|01012018|
1711300029575011|40432544058226|01012018|
1711060029572011|82949652000131|01012018|
1711300029573011|10472968000921|01012018|
1711290029576011|10900461000174|01012018|
1711300029577011|75315333011810|01012018|
1711300029578011|10472968001227|01012018|
1711300029579011|40432544058579|01012018|
1711300029581011|02914460018440|01012018|
1711300029582011|78958717003587|01012018|
1711300029584011|40432544058900|01012018|
1711300029583011|02916265021086|01012018|
1711300029585011|02916265021914|01012018|
1711300029586011|02916265021752|01012018|
1711300029432021|78958717000219|01012018|
1711290028063031|75315333012034|01012018|
1711300029587011|02916265021400|01012018|
1711290028156051|75315333003205|01012018|
1711300029588011|02914460018602|01012018|
1711290029590011|03636036000316|01012018|
1711300029521021|78958717001371|01012018|
1711300029589011|02916265020780|01012018|
1711290027787031|75315333012115|01012018|
1711300029592011|02914460018874|01012018|
1711300029591011|02916265020357|01012018|
1711280029593011|13721708000183|01012018|
1711300029545021|78958717001614|01012018|
1711300029594011|02914460019170|01012018|
1711300029595011|02916265020276|01012018|
1711300029596011|02916265020004|01012018|
1711300029598011|42278796005077|01012018|
1711300029597011|02916265019693|01012018|
1711300029600011|02914460019412|01012018|
1711300029599011|01109184000519|01012018|
1711300029603011|23314594002405|01012018|
1711300029601011|75315333012204|01012018|
1711300029602011|02916265019340|01012018|
1711300029604011|78575511000129|01012018|
1711300029606011|02914460019846|01012018|
1711300029605011|02916265019189|01012018|
1711300029608011|02916265018964|01012018|
1711230029609011|00360305260793|01012018|
1711300029611011|02914460020267|01012018|
1711300029612011|03818379000725|01012018|
1711300029610011|02916265018530|01012018|
1711300029613011|42278796000199|01012018|
1711300029614011|40432544059974|01012018|
1711300029615011|74552068001272|01012018|
1711300029617011|02914460020500|01012018|
1711300029618011|03812746000198|01012018|
1711300029616011|02916265018450|01012018|
1711300029619011|60394723002945|01012018|
1711300029620011|02916265004661|01012018|
1711300029622011|02914460020771|01012018|
1711300029623011|74552068001434|01012018|
1711300029621011|02916265018379|01012018|
1711300029626011|02914460020852|01012018|
1711300029624011|08199996002838|01012018|
1711130029627011|03479456000174|01012018|
1711300029625011|02916265018298|01012018|
1711300029628011|08199996004024|01012018|
1711300029630011|01192333001528|01012018|
1711300029629011|02916265018026|01012018|
1711300029632011|72733330000105|01012018|
1711300029633011|10791861000199|01012018|
1711280029634011|12291924000173|01012018|
1711300029635011|02914460021409|01012018|
1711300029637011|60637667000121|01012018|
1711300029638011|45242914027720|01012018|
1711300029636011|02916265017801|01012018|
1711290028058021|75315333012468|01012018|
1711300029639011|76487222000142|01012018|
1711300029641011|02914460021662|01012018|
1711300029640011|02916265017720|01012018|
1711300029643011|02916265005200|01012018|
1711300029644011|45242914027992|01012018|
1711300029642011|08199996004458|01012018|
1711300029646011|42278796000270|01012018|
1711300029647011|02916265006362|01012018|
1711300029645011|02916265017640|01012018|
1711050026050101|75315333000109|01012018|
1711300029648011|02914460021824|01012018|
1711300029649011|02916265017305|01012018|
1711300029651011|83187930001448|01012018|
1711300029652011|05321210000103|01012018|
1711300029653011|45242914028107|01012018|
1711300029654011|02914460021905|01012018|
1711300029650011|02916265016910|01012018|
1711280029655011|01192333000122|01012018|
1711290029658011|03210810000160|01012018|
1711300029659011|40432544060042|01012018|
1711300029656011|02916265016597|01012018|
1711300029657011|02916265016325|01012018|
1711300029660011|02914460022120|01012018|
1711300029662011|02916265006605|01012018|
1711300029661011|02916265015353|01012018|
1711300029663011|08199996004610|01012018|
1711300029667011|02914460022200|01012018|
1711300029664011|02916265015000|01012018|
1711300029671011|58700428000127|01012018|
1711090026056081|75315333000290|01012018|
1711300029668011|11283356000287|01012018|
1711300029669011|02916265014110|01012018|
1711300029670011|08199996005349|01012018|
1711030028674021|17027806000176|01012018|
1711290029672011|03634220000165|01012018|
1711300029673011|02914460022804|01012018|
1711300029674011|61231478000206|01012018|
1711300029676011|71304687002817|01012018|
1711300029678011|03384298000764|01012018|
1711290029679011|50891555000149|01012018|
1711300029675011|02916265014039|01012018|
1711300029682011|45441789000154|01012018|
1711300029683011|08684547002613|01012018|
1711300029684011|47488531000139|01012018|
1711300029685011|45242914028379|01012018|
1711300029686011|07571746000951|01012018|
1711300029680011|08199996005420|01012018|
1711300029681011|08070566001173|01012018|
1711300029687011|71304687000105|01012018|
1711300029677021|42278796005409|01012018|
1711300029688011|08684547000165|01012018|
1711170026098031|75315333000370|01012018|
1711300029690011|71304687001845|01012018|
1711290029691011|02906820000172|01012018|
1711290029692011|05066625000501|01012018|
1711300029689011|08199996005500|01012018|
1711290027883021|75315333000451|01012018|
1711300029694011|45242914028883|01012018|
1711300029693011|04670765000190|01012018|
1711300029696011|95426862000197|01012018|
1711300029695011|08199996005691|01012018|
1711290027761031|75315333000613|01012018|
1711300029697011|74101569000180|01012018|
